"","name","nclients","nthreads","cc","phasing","cc_ph","rate","facet","zipf","commute_ratio","timeout_scaling","throughput","op_timeouts","txn_failed"
"1","v0.28.1-sampa",4,4,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6328.83655411953,0,0
"2","v0.28.1-sampa",4,16,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25307.8132740215,0,0
"3","v0.28.1-sampa",4,32,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50520.9818734123,0,0
"4","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,72708.3367751869,0,0
"5","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,73435.5336842556,47,0
"18","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74304.9574841454,0,0
"19","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74451.4935236585,0,0
"20","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,69610.7192670496,0,0
"21","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,61428.5336366763,0,0
"22","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50605.4439999868,1,0
"23","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,76752.1818229757,24,0
"24","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75284.9360125767,23,0
"25","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,70414.0513740176,48,0
"26","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,60104.9517294607,66,0
"27","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50970.7504298495,84,0
"28","v0.28.1-sampa",4,4,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6331.25728559534,0,0
"29","v0.28.1-sampa",4,16,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25302.7759029415,0,0
"30","v0.28.1-sampa",4,32,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50510.9014640293,0,0
"31","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,71836.3138221754,0,0
"32","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,75468.2952713993,35,0
"45","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74620.9800286203,1,0
"46","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74014.3283897745,0,0
"47","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,69506.2201716001,0,0
"48","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,59357.1768689487,0,0
"49","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50692.7233441315,3,0
"50","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,76187.061029831,15,0
"51","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75742.9499118224,30,0
"52","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,70989.1616782258,40,0
"53","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,59963.7622566411,53,0
"54","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,51035.5616429314,56,0
"55","v0.28.1-sampa",4,4,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6327.310273619,0,0
"56","v0.28.1-sampa",4,16,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25302.6323663371,0,0
"57","v0.28.1-sampa",4,32,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50525.1428514577,0,0
"58","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,73255.8339336343,0,0
"59","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,75064.1826313066,46,0
"72","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74948.5956754935,1,0
"73","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74186.2455755356,0,0
"74","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,66800.7893980014,0,0
"75","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,61721.0274316853,1,0
"76","v0.28.1-sampa",4,64,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,51861.6162418275,0,0
"77","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,76350.9900810591,16,0
"78","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75876.1853593901,26,0
"79","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,68266.0475117823,42,0
"80","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,60206.2535659045,63,0
"81","v0.28.1-sampa",4,96,"boosting","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50785.5093612062,65,0
"82","v0.28.1-sampa",4,4,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6334.85006961886,0,0
"83","v0.28.1-sampa",4,4,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6333.85751219382,0,0
"84","v0.28.1-sampa",4,4,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6333.85751219382,0,0
"85","v0.28.1-sampa",4,4,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6334.62817241127,0,0
"86","v0.28.1-sampa",4,4,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6333.51989552517,0,0
"87","v0.28.1-sampa",4,4,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6332.26396426109,0,0
"88","v0.28.1-sampa",4,16,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,16381.1322511355,0,5424
"89","v0.28.1-sampa",4,16,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25363.7165637432,0,0
"90","v0.28.1-sampa",4,16,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25046.7015957766,0,0
"91","v0.28.1-sampa",4,16,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25349.2243158666,0,0
"92","v0.28.1-sampa",4,16,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25358.2011040012,0,0
"93","v0.28.1-sampa",4,16,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25354.4984818623,0,0
"94","v0.28.1-sampa",4,32,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12046.2687553705,0,18848
"95","v0.28.1-sampa",4,32,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27658.4432156529,0,432
"96","v0.28.1-sampa",4,32,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27986.3906777469,4240,0
"97","v0.28.1-sampa",4,32,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,42493.4498397372,0,0
"98","v0.28.1-sampa",4,32,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10310.9045456146,0,40336
"99","v0.28.1-sampa",4,32,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,44114.1405712348,0,0
"100","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,9084.91338397759,0,34480
"101","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,23841.7626638516,4,2800
"102","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,26791.2638879405,23902,3616
"103","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,43620.8371180226,5238,0
"104","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27304.678443919,0,992
"105","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,46760.7726597325,3941,0
"106","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,7342.72094538371,39,46224
"107","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,22108.9931895723,29,3424
"108","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,26929.7411244505,43426,8448
"109","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,42056.1961887364,20268,0
"110","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,16805.3936929704,26,29920
"111","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,46546.9704365263,14842,0
"184","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.2",0.2,"0.5",1000,23786.5103797968,1,6816
"185","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,34692.0776387424,0,0
"186","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.4",0.4,"0.5",1000,16700.2749770852,0,23696
"187","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,30789.5572971828,0,96
"188","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.8",0.8,"0.5",1000,4440.54998713309,1,36080
"189","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,15976.7487945043,1,13024
"190","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1",1,"0.5",1000,2203.59281437126,3,30000
"191","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1",1,"0.5",1000,9624.00857449089,4,21760
"192","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.2",1.2,"0.5",1000,1489.8112666977,1,26320
"193","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7167.19276163614,1,18064
"194","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,41992.2573928885,16010,5376
"195","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,45824.7737346392,145,0
"196","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,39858.5850650116,20545,3904
"197","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,45287.7732428409,2067,0
"198","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11192.8546396294,30043,4544
"199","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,40858.6252051252,4544,0
"200","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,5573.09381288858,32577,5312
"201","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,35091.0375059271,1523,0
"202","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,3644.27337191033,33504,6032
"203","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,29205.9954901181,464,0
"204","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,36226.6754227113,1,0
"205","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,33530.0905967714,0,32
"206","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12428.2252415695,0,22768
"207","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,3354.21131426526,2,38912
"208","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,3910.83136637818,0,25696
"209","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,47061.758042742,58,0
"210","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,47634.8074179743,661,0
"211","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,46066.1859814138,2566,0
"212","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,45449.8462191816,948,0
"213","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,45243.4208563083,577,0
"214","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.2",0.2,"0.5",1000,19854.1858820385,36,13888
"215","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,31634.0232439691,24,16
"216","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.4",0.4,"0.5",1000,13000.7666156668,32,33584
"217","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,28133.8309607953,32,368
"218","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.8",0.8,"0.5",1000,3639.23265931787,45,43840
"219","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,14084.0918544819,29,17104
"220","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1",1,"0.5",1000,1971.73299663733,62,37296
"221","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 1",1,"0.5",1000,8123.35130081753,61,29264
"222","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.2",1.2,"0.5",1000,1138.44936454376,63,28160
"223","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,5652.68209866466,50,25408
"224","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,41104.0778983984,30523,8640
"225","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,46482.5345785241,2281,0
"226","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,37025.2159429833,41349,13488
"227","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,45832.2369073515,10846,0
"228","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11536.5224772185,49699,10496
"229","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,40176.4071911717,13889,0
"230","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,5791.6863667148,52429,11728
"231","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,34951.2432878976,11358,0
"232","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,3825.13067940518,53219,12704
"233","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,30330.3271534739,7965,0
"234","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,33254.1529996826,40,16
"235","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,30945.319618122,41,112
"236","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,19874.52156414,26,5744
"237","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,5320.34450389968,23,36032
"238","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,2607.5637278989,43,28512
"239","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,48060.7277937532,1097,0
"240","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,47841.3776215909,5007,0
"241","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,46034.2928221941,14483,0
"242","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,47300.2745707764,8974,0
"243","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,48589.417989418,4645,0
"244","v0.28.1-sampa",4,4,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6331.42994209871,0,0
"245","v0.28.1-sampa",4,4,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6333.49879567843,0,0
"246","v0.28.1-sampa",4,4,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6333.75200311837,0,0
"247","v0.28.1-sampa",4,4,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6332.90246925096,0,0
"248","v0.28.1-sampa",4,4,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6335.77867951306,0,0
"249","v0.28.1-sampa",4,4,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6335.9528814474,0,0
"250","v0.28.1-sampa",4,16,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,16474.3395585852,0,5296
"251","v0.28.1-sampa",4,16,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25359.4814758099,0,0
"252","v0.28.1-sampa",4,16,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25004.1111166592,0,0
"253","v0.28.1-sampa",4,16,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25352.635906381,0,0
"254","v0.28.1-sampa",4,16,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25356.9550136151,0,0
"255","v0.28.1-sampa",4,16,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25350.3159268408,0,0
"256","v0.28.1-sampa",4,32,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12376.701171946,0,19344
"257","v0.28.1-sampa",4,32,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27544.3266830846,0,560
"258","v0.28.1-sampa",4,32,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27811.5939144224,4272,0
"259","v0.28.1-sampa",4,32,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,42484.1655888739,1,0
"260","v0.28.1-sampa",4,32,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,30257.8080333994,0,160
"261","v0.28.1-sampa",4,32,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,44247.4074615899,0,0
"262","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,9183.76801759182,0,35328
"263","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,23588.5134264445,0,2848
"264","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,26725.0841373849,23775,2976
"265","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,43923.7740278602,5275,0
"266","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,27652.789786298,0,704
"267","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,46687.2654457691,3888,0
"268","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.6",0.6,"0.5",1000,7460.36358939585,45,46064
"269","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,21788.4318174345,43,3920
"270","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,26851.97750287,43446,8640
"271","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,41925.9244589238,20770,0
"272","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,26627.3397020192,39,992
"273","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,45953.2126601037,14789,0
"346","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.2",0.2,"0.5",1000,24072.9210044485,0,6624
"347","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,34682.921328938,2,0
"348","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.4",0.4,"0.5",1000,16067.8717788542,0,23616
"349","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,31179.4409318024,8,96
"350","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 0.8",0.8,"0.5",1000,4538.08244895831,1,36336
"351","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,16101.7480521281,7,13056
"352","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1",1,"0.5",1000,2305.20665033617,0,30864
"353","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1",1,"0.5",1000,9822.7761337648,3,20560
"354","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.2",1.2,"0.5",1000,1507.97398562501,1,26736
"355","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,6945.45814498301,2,17216
"356","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,42699.8890913671,15532,5072
"357","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,45893.2297454644,135,0
"358","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,39691.4334236912,20597,3936
"359","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,45525.6342661215,2205,0
"360","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11234.774669937,30146,4448
"361","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,40766.0071083762,4447,0
"362","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,5583.64843885879,32607,5744
"363","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,35051.3125739846,1646,0
